GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,mua_type,TimeFrame,GeoVintage,Layer_Source,facility_provider_number,facility_name,facility_subcategory,address,total_beds,certified_beds,rural_status,ph_num,full_time_physicians,full_time_physician_assis,nurse_practitioners,other_full_time_personnel,hhs_region,facility_category,Point_Source,Location,ZipCode_long,Zipcode,Population,City,State,Hospital_Cost,CountyCode
Census Tract,6037481101,CA,6037481101,6037481101,Not an MUA or MUP,2024,2010,HRSA,50132,SAN GABRIEL VALLEY MEDICAL CENTER,Short Term,"438 W Las Tunas Dr, San Gabriel, CA 91776-1216",273,273,No,626-289-5454,0,0,0,200,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),91776-1216,91776,112,San Gabriel,CA,69487042100,6037
Census Tract,6037127804,CA,6037127804,6037127804,Not an MUA or MUP,2024,2010,HRSA,50126,VALLEY PRESBYTERIAN HOSPITAL,Short Term,"15107 Vanowen St, Van Nuys, CA 91405-4542",362,362,No,818-782-6600,1,1,1,499,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),91405-4542,91405,112,Van Nuys,CA,69487042100,6037
Census Tract,6037502100,CA,6037502100,6037502100,Not an MUA or MUP,2024,2010,HRSA,50169,PIH HEALTH HOSPITAL-WHITTIER,Short Term,"12401 Washington Blvd, Whittier, CA 90602-1006",547,547,No,526-698-0811,0,0,1,1563.49,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),90602-1006,90602,112,Whittier,CA,69487042100,6037
Census Tract,6037430102,CA,6037430102,6037430102,Not an MUA or MUP,2024,2010,HRSA,50146,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,Short Term,"1500 Duarte Rd, Duarte, CA 91010-3012",212,212,No,626-359-8111,2.5,0,0,1257.03,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),91010-3012,91010,112,Duarte,CA,69487042100,6037
Census Tract,6037553802,CA,6037553802,6037553802,Not an MUA or MUP,2024,2010,HRSA,52046,KINDRED HOSPITAL PARAMOUNT,Long Term,"16453 Colorado Ave, Paramount, CA 90723-5011",177,177,No,562-531-3110,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),90723-5011,90723,112,Paramount,CA,69487042100,6037
Census Tract,6037920330,CA,6037920330,6037920330,Not an MUA or MUP,2024,2010,HRSA,50624,HENRY MAYO NEWHALL  HOSPITAL,Short Term,"23845 McBean Pkwy, Valencia, CA 91355-2001",238,238,No,661-253-8000,0,0,0,288.05,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),91355-2001,91355,112,Valencia,CA,69487042100,6037
Census Tract,6037550100,CA,6037550100,6037550100,Not an MUA or MUP,2024,2010,HRSA,54133,DEPT OF STATE HOSPITALS - METROPOLITAN - PSY,Psychiatric,"11401 Norwalk Blvd, Norwalk, CA 90650-2084",1106,46,No,562-863-7011,2,0,0,3,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),90650-2084,90650,112,Norwalk,CA,69487042100,6037
Census Tract,6037432202,CA,6037432202,6037432202,Medically Underserved Area,2024,2010,HRSA,54032,BHC ALHAMBRA HOSPITAL,Psychiatric,"4619 Rosemead Blvd, Rosemead, CA 91770-1478",97,97,No,626-286-1191,0,0,0,78.7,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),91770-1478,91770,112,Rosemead,CA,69487042100,6037
Census Tract,6037199300,CA,6037199300,6037199300,Medically Underserved Area,2024,2010,HRSA,51991,BROADVIEW INC,Religious Nonmedical Health Care Institutions,"4570 Griffin Ave, Los Angeles, CA 90031-1422",42,42,No,213-221-9174,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),90031-1422,90031,112,Los Angeles,CA,69487042100,6037
Census Tract,6037203300,CA,6037203300,6037203300,Not an MUA or MUP,2024,2010,HRSA,50373,LOS ANGELES GENERAL MEDICAL CENTER,Short Term,"2051 Marengo St, Los Angeles, CA 90033-1352",676,676,No,323-226-2800,61,52,97,3165,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),90033-1352,90033,112,Los Angeles,CA,69487042100,6037
Census Tract,6037203300,CA,6037203300,6037203300,Not an MUA or MUP,2024,2010,HRSA,50660,USC KENNETH NORRIS JR CANCER HOSPITAL,Short Term,"1441 Eastlake Ave, Los Angeles, CA 90089-1019",60,60,No,323-865-3000,0,2,10,211.08,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),90089-1019,90089,112,Los Angeles,CA,69487042100,6037
Census Tract,6037203300,CA,6037203300,6037203300,Not an MUA or MUP,2024,2010,HRSA,50696,KECK HOSPITAL OF USC,Short Term,"1500 San Pablo St, Los Angeles, CA 90033-5313",285,261,No,323-442-8656,0,0,0,546.13,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),90033-5313,90033,112,Los Angeles,CA,69487042100,6037
Census Tract,6037203300,CA,6037203300,6037203300,Not an MUA or MUP,2024,2010,HRSA,59819,KECK HOSPITAL OF USC,Transplant Hospitals,"1500 San Pablo St, Los Angeles, CA 90033-5313",0,0,No,323-442-5901,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),90033-5313,90033,112,Los Angeles,CA,69487042100,6037
Census Tract,6037543503,CA,6037543503,6037543503,Not an MUA or MUP,2024,2010,HRSA,50376,LAC/HARBOR-UCLA MED CENTER,Short Term,"1000 W Carson St, Torrance, CA 90502-2004",553,538,No,310-222-2101,235.85,8.62,69.06,1550.67,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),90502-2004,90502,112,Torrance,CA,69487042100,6037
Census Tract,6037543503,CA,6037543503,6037543503,Not an MUA or MUP,2024,2010,HRSA,59818,LAC HARBOR-UCLA MEDICAL CENTER,Transplant Hospitals,"1000 W Carson St, Torrance, CA 90502-2004",0,0,No,310-222-2155,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),90502-2004,90502,112,Torrance,CA,69487042100,6037
Census Tract,8067970703,CO,8067970703,8067970703,Medically Underserved Area - Governor's Exception,2024,2010,HRSA,60013,MERCY HOSPITAL,Short Term,"1010 Three Springs Blvd, Durango, CO 81301-8296",82,82,Yes,970-247-4311,8.77,0,0,429.67,Region 8,Hospital,HRSA,United States with inhabited territories (Nation),81301-8296,81301,112,Durango,CO,460210300,8067
Census Tract,8029964800,CO,8029964800,8029964800,Medically Underserved Area,2024,2010,HRSA,60071,DELTA COUNTY MEMORIAL HOSPITAL,Short Term,"1501 E 3rd St, Delta, CO 81416-2815",49,49,Yes,970-874-7681,12,1,0,245,Region 8,Hospital,HRSA,United States with inhabited territories (Nation),81416-2815,81416,112,Delta,CO,281917800,8029
Census Tract,8101000500,CO,8101000500,8101000500,Not an MUA or MUP,2024,2010,HRSA,60020,"PARKVIEW MEDICAL CENTER, INC",Short Term,"400 W 16th St, Pueblo, CO 81003-2745",350,350,No,719-584-4000,24,1,3,1221,Region 8,Hospital,HRSA,United States with inhabited territories (Nation),81003-2745,81003,112,Pueblo,CO,1371275700,8101
Census Tract,8035014131,CO,8035014131,8035014131,Not an MUA or MUP,2024,2010,HRSA,60132,UCHEALTH HIGHLANDS RANCH HOSPITAL,Short Term,"1500 Park Central Dr, Littleton, CO 80129-6688",87,87,No,720-516-1000,0,27,24,58.9,Region 8,Hospital,HRSA,United States with inhabited territories (Nation),80129-6688,80129,112,Littleton,CO,2675136800,8035
Census Tract,8031005502,CO,8031005502,8031005502,Not an MUA or MUP,2024,2010,HRSA,64003,COLORADO MENTAL HEALTH HOSPITAL IN FORT LOGAN,Psychiatric,"3520 W Oxford Ave, Denver, CO 80236-3108",116,116,No,303-866-7080,0,0,0,34,Region 8,Hospital,HRSA,United States with inhabited territories (Nation),80236-3108,80236,112,Denver,CO,4833161700,8031
Census Tract,8041002700,CO,8041002700,8041002700,Not an MUA or MUP,2024,2010,HRSA,60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,Short Term,"1400 E Boulder St, Colorado Springs, CO 80909-5533",583,583,No,719-365-5000,19,6,28,389,Region 8,Hospital,HRSA,United States with inhabited territories (Nation),80909-5533,80909,112,Colorado Springs,CO,5307755300,8041
Census Tract,8055960900,CO,8055960900,8055960900,Not an MUA or MUP,2024,2010,HRSA,61316,SPANISH PEAKS REGIONAL HEALTH CENTER,Critical Access Hospitals,"23500 US Highway 160, Walsenburg, CO 81089-9524",25,25,Yes,719-738-5100,7.3,2,1,79,Region 8,Hospital,HRSA,United States with inhabited territories (Nation),81089-9524,81089,112,Walsenburg,CO,67932100,8055
Census Tract,15003002600,HI,15003002600,15003002600,Not an MUA or MUP,2024,2010,HRSA,123300,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,Childrens,"1319 Punahou St, Honolulu, HI 96826-1001",243,243,No,808-983-6000,0,0,1.8,670.87,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),96826-1001,96826,112,Honolulu,HI,8466617300,15003
Census Tract,15003007808,HI,15003007808,15003007808,Not an MUA or MUP,2024,2010,HRSA,120026,PALI MOMI MEDICAL CENTER,Short Term,"98-1079 Moanalua Rd, Aiea, HI 96701-4713",116,116,No,808-486-6000,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),96701-4713,96701,112,Aiea,HI,8466617300,15003
Census Tract,16059970200,ID,16059970200,16059970200,Medically Underserved Area,2024,2010,HRSA,131305,STEELE MEMORIAL MEDICAL CENTER,Critical Access Hospitals,"P O BOX 700, Salmon, ID 83467",18,18,Yes,208-756-5600,5.5,2,2,67.75,Region 10,Hospital,HRSA,United States with inhabited territories (Nation),", ID 83467",83467,112,Salmon,ID,81553000,16059
Census Tract,16017950300,ID,16017950300,16017950300,Not an MUA or MUP,2024,2010,HRSA,131328,BONNER GENERAL HOSPITAL,Critical Access Hospitals,"520 N 3rd Ave, Sandpoint, ID 83864-1507",48,25,Yes,208-263-1441,2,0,0,165.94,Region 10,Hospital,HRSA,United States with inhabited territories (Nation),83864-1507,83864,112,Sandpoint,ID,451132900,16017
Census Tract,16019970603,ID,16019970603,16019970603,Not an MUA or MUP,2024,2010,HRSA,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,Short Term,"3100 Channing Way, Idaho Falls, ID 83404-7533",330,330,No,208-529-6111,0,0,3.5,429,Region 10,Hospital,HRSA,United States with inhabited territories (Nation),83404-7533,83404,112,Idaho Falls,ID,867627700,16019
Census Tract,16019970603,ID,16019970603,16019970603,Not an MUA or MUP,2024,2010,HRSA,130065,MOUNTAIN VIEW HOSPITAL,Short Term,"2325 Coronado St, Idaho Falls, ID 83404-7407",43,43,No,208-557-2700,8,22,17,510,Region 10,Hospital,HRSA,United States with inhabited territories (Nation),83404-7407,83404,112,Idaho Falls,ID,867627700,16019
Census Tract,16019970603,ID,16019970603,16019970603,Not an MUA or MUP,2024,2010,HRSA,130074,"IDAHO FALLS COMMUNITY HOSPITAL, LLC",Short Term,"2327 Coronado St, Idaho Falls, ID 83404-7407",88,88,No,208-528-1000,0,0,0,8,Region 10,Hospital,HRSA,United States with inhabited territories (Nation),83404-7407,83404,112,Idaho Falls,ID,867627700,16019
Census Tract,17127970200,IL,17127970200,17127970200,Medically Underserved Area,2024,2010,HRSA,141323,MASSAC MEMORIAL HOSPITAL,Critical Access Hospitals,"28 Chick St, Metropolis, IL 62960-2467",25,25,Yes,618-524-2176,0.02,0,0.12,97.15,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),62960-2467,62960,19261,Metropolis,IL,119599900,17127
Census Tract,17031831400,IL,17031831400,17031831400,Medically Underserved Area,2024,2010,HRSA,140083,LORETTO HOSPITAL,Short Term,"645 S Central Ave, Chicago, IL 60644-5059",176,176,No,773-626-4300,4,0,1,0,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60644-5059,60644,19261,Chicago,IL,37812159500,17031
Census Tract,17031831400,IL,17031831400,17031831400,Medically Underserved Area,2024,2010,HRSA,144026,HARTGROVE HOSPITAL,Psychiatric,"5730 W Roosevelt Rd, Chicago, IL 60644-1580",160,150,No,773-413-1700,4,0,1.5,228,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60644-1580,60644,19261,Chicago,IL,37812159500,17031
Census Tract,17031806104,IL,17031806104,17031806104,Not an MUA or MUP,2024,2010,HRSA,142011,PRESENCE HOLY FAMILY MEDICAL CENTER,Long Term,"100 N River Rd, Des Plaines, IL 60016-1209",238,238,No,847-813-3176,0,0,0,182.1,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60016-1209,60016,19261,Des Plaines,IL,37812159500,17031
Census Tract,17031834200,IL,17031834200,17031834200,Medically Underserved Population - Governor's Exception,2024,2010,HRSA,140177,JACKSON PARK HOSPITAL,Short Term,"7531 S Stony Island Ave, Chicago, IL 60649-3954",336,336,No,773-947-7500,27,0,1,432,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60649-3954,60649,19261,Chicago,IL,37812159500,17031
Census Tract,17199021000,IL,17199021000,17199021000,Medically Underserved Area,2024,2010,HRSA,140184,DEACONESS ILLINOIS MEDICAL CENTER,Short Term,"3333 W Deyoung St, Marion, IL 62959-5884",92,92,Yes,618-998-7000,17,4,2,288,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),62959-5884,62959,19261,Marion,IL,564376100,17199
Census Tract,17031151200,IL,17031151200,17031151200,Medically Underserved Population - Governor's Exception,2024,2010,HRSA,140251,COMMUNITY FIRST MEDICAL CENTER,Short Term,"5645 W Addison St, Chicago, IL 60634-4403",299,299,No,773-282-7000,8,4,3,623,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60634-4403,60634,19261,Chicago,IL,37812159500,17031
Census Tract,17031170100,IL,17031170100,17031170100,Medically Underserved Population - Governor's Exception,2024,2010,HRSA,144010,CHICAGO-READ MENTAL HEALTH CENTER,Psychiatric,"4200 N Oak Park Ave, Chicago, IL 60634-1417",130,130,No,773-794-4000,10,0,0,169,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60634-1417,60634,19261,Chicago,IL,37812159500,17031
Census Tract,17031240900,IL,17031240900,17031240900,Medically Underserved Population - Governor's Exception,2024,2010,HRSA,140206,HUMBOLDT PARK HEALTH,Short Term,"1044 N Francisco Ave, Chicago, IL 60622-2743",270,270,No,773-292-8200,19.15,0,0,527.35,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60622-2743,60622,19261,Chicago,IL,37812159500,17031
Census Tract,17031820103,IL,17031820103,17031820103,Not an MUA or MUP,2024,2010,HRSA,140065,UCHICAGO MEDICINE ADVENTHEALTH LA GRANGE,Short Term,"5101 Willow Springs Rd, La Grange, IL 60525-2600",223,223,No,708-352-1200,1.85,0,0,502,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60525-2600,60525,19261,La Grange,IL,37812159500,17031
Census Tract,17031812500,IL,17031812500,17031812500,Not an MUA or MUP,2024,2010,HRSA,140049,WEST SUBURBAN MEDICAL CENTER,Short Term,"3 Erie Ct, Oak Park, IL 60302-2519",287,287,No,708-383-6200,68.5,0,0,917.97,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60302-2519,60302,19261,Oak Park,IL,37812159500,17031
Census Tract,17089854400,IL,17089854400,17089854400,Not an MUA or MUP,2024,2010,HRSA,140029,RUSH COPLEY MEDICAL CENTER,Short Term,"2000 Ogden Ave, Aurora, IL 60504-7222",210,210,No,630-978-6200,80.62,6.66,15.44,360.68,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60504-7222,60504,19261,Aurora,IL,7242318300,17043
Census Tract,17145030600,IL,17145030600,17145030600,Not an MUA or MUP,2024,2010,HRSA,141331,MARSHALL BROWNING HOSPITAL,Critical Access Hospitals,"900 N Washington St, Du Quoin, IL 62832-1230",25,25,Yes,618-542-2146,2.5,2,1.5,107,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),62832-1230,62832,19261,Du Quoin,IL,177501400,17145
Census Tract,17145030200,IL,17145030200,17145030200,Medically Underserved Area,2024,2010,HRSA,141307,PINCKNEYVILLE COMMUNITY HOSPITAL,Critical Access Hospitals,"5383 State Route 154, Pinckneyville, IL 62274-3342",17,17,Yes,618-357-2187,5.38,2.09,4.09,136.52,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),62274-3342,62274,19261,Pinckneyville,IL,177501400,17145
Census Tract,17097864306,IL,17097864306,17097864306,Not an MUA or MUP,2024,2010,HRSA,140291,ADVOCATE GOOD SHEPHERD HOSPITAL,Short Term,"450 W IL Route 22, Barrington, IL 60010-1999",154,154,No,847-381-9600,2.8,1,0,409.4,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),60010-1999,60010,19261,Barrington,IL,5292991100,17097
Census Tract,18153050300,IN,18153050300,18153050300,Not an MUA or MUP,2024,2010,HRSA,151327,SULLIVAN COUNTY COMMUNITY HOSPITAL,Critical Access Hospitals,"2200 N Section St, Sullivan, IN 47882-7523",25,25,Yes,812-268-4311,0,0,0,102,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),47882-7523,47882,3322,Sullivan,IN,159975800,18153
Census Tract,18079960400,IN,18079960400,18079960400,Not an MUA or MUP,2024,2010,HRSA,151303,ASCENSION ST VINCENT JENNINGS,Critical Access Hospitals,"301 Henry St, North Vernon, IN 47265-1030",19,19,Yes,812-352-4228,2,0,0,86.8,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),47265-1030,47265,3322,North Vernon,IN,225869000,18079
Census Tract,18003001100,IN,18003001100,18003001100,Medically Underserved Population,2024,2010,HRSA,150047,LUTHERAN DOWNTOWN HOSPITAL,Short Term,"702 Van Buren St, Fort Wayne, IN 46802-3697",191,170,No,260-425-3000,0,0,0,255.2,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),46802-3697,46802,3322,Fort Wayne,IN,2825027900,18003
Census Tract,18089042505,IN,18089042505,18089042505,Not an MUA or MUP,2024,2010,HRSA,154020,REGIONAL MENTAL HEALTH CENTER,Psychiatric,"8555 Taft St, Merrillville, IN 46410-6123",16,16,No,219-769-4005,1,0,0,2,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),46410-6123,46410,3322,Merrillville,IN,3930124600,18089
Census Tract,18003010304,IN,18003010304,18003010304,Not an MUA or MUP,2024,2010,HRSA,150021,PARKVIEW REGIONAL MEDICAL CENTER,Short Term,"11109 Parkview Plaza Dr, Fort Wayne, IN 46845-1701",600,600,No,260-266-1000,0,0,2.8,1637.8,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),46845-1701,46845,3322,Fort Wayne,IN,2825027900,18003
Census Tract,18003010304,IN,18003010304,18003010304,Not an MUA or MUP,2024,2010,HRSA,150167,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,Short Term,"11130 Parkview Circle Dr, Fort Wayne, IN 46845-1735",49,49,No,260-672-4050,0,0,0,0,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),46845-1735,46845,3322,Fort Wayne,IN,2825027900,18003
Census Tract,18097330105,IN,18097330105,18097330105,Not an MUA or MUP,2024,2010,HRSA,152013,KINDRED HOSPITAL INDIANAPOLIS NORTH,Long Term,"8060 Knue Rd, Indianapolis, IN 46250-1942",45,45,No,317-813-8900,4,0,2,41,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),46250-1942,46250,3322,Indianapolis,IN,6739701400,18097
Census Tract,18097310111,IN,18097310111,18097310111,Not an MUA or MUP,2024,2010,HRSA,153028,REHABILITATION HOSPITAL OF INDIANA INC,Rehabilitation,"4141 Shore Dr, Indianapolis, IN 46254-2607",91,91,No,317-329-2000,0,0,1.5,183.6,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),46254-2607,46254,3322,Indianapolis,IN,6739701400,18097
Census Tract,18097310111,IN,18097310111,18097310111,Not an MUA or MUP,2024,2010,HRSA,154063,"NEUROPSYCHIATRIC HOSPITAL OF INDIANAPOLIS, LLC",Psychiatric,"6720 Parkdale Pl, Indianapolis, IN 46254-4668",50,50,No,317-744-9200,0,0,0,84,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),46254-4668,46254,3322,Indianapolis,IN,6739701400,18097
Census Tract,18097310111,IN,18097310111,18097310111,Not an MUA or MUP,2024,2010,HRSA,154071,ETHAN CROSSING ADDICTION CAMPUS OF INDIANAPOLIS,Psychiatric,"4102 Shore Dr, Indianapolis, IN 46254-2608",41,41,No,317-280-2700,0,0,1.2,39.7,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),46254-2608,46254,3322,Indianapolis,IN,6739701400,18097
Census Tract,18097390600,IN,18097390600,18097390600,Not an MUA or MUP,2024,2010,HRSA,154057,OPTIONS BEHAVIORAL HEALTH SYSTEM,Psychiatric,"5602 Caito Dr, Indianapolis, IN 46226-1346",40,40,No,317-544-4340,0,0,0,111,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),46226-1346,46226,3322,Indianapolis,IN,6739701400,18097
Census Tract,19125030401,IA,19125030401,19125030401,Not an MUA or MUP,2024,2010,HRSA,161355,KNOXVILLE HOSPITAL & CLINICS,Critical Access Hospitals,"1002 S Lincoln St, Knoxville, IA 50138-3121",25,25,Yes,641-842-2151,10,1,5,104,Region 7,Hospital,HRSA,United States with inhabited territories (Nation),50138-3121,50138,3322,Knoxville,IA,286197300,19125
Census Tract,19067480100,IA,19067480100,19067480100,Not an MUA or MUP,2024,2010,HRSA,161347,FLOYD COUNTY MEDICAL CENTER,Critical Access Hospitals,"800 11th St, Charles City, IA 50616-3468",25,25,Yes,641-228-6830,0,0,0,72.95,Region 7,Hospital,HRSA,United States with inhabited territories (Nation),50616-3468,50616,3322,Charles City,IA,142117100,19067
